Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer1,Offer2,Offer3,Offer4,Offer5,Offer6,Offer7,Offer8,Offer9,Offer10,Offer11
60571,F,Mens Career,246.707,NO,Email,24670.7,F,F,F,F,F,T,F,F,F,T,F
60688,M,Womens Sportwear,371.075,NO,Email,37107.5,F,F,F,F,F,F,F,F,F,F,F
60755,F,Mens Casual,137.796,YES,Email,13779.6,T,T,T,F,F,F,F,F,F,T,F
60820,F,Womens Sportwear,329.802,NO,Email,32980.2,F,F,F,T,F,F,F,F,F,F,F
60890,M,Mens Career,446.318,NO,Mobile,44631.8,F,T,F,T,F,T,T,F,T,T,T
61011,M,Womens Sportwear,181.253,YES,Email,18125.3,F,F,F,F,F,F,T,F,F,F,T
61107,F,Home goods,303.14,YES,Mobile,30314,T,F,T,F,F,F,F,F,F,F,F
61144,F,Mens Career,103.736,NO,Email,10373.6,T,T,T,F,F,F,F,F,T,T,F
61159,M,Womens Shoes,472.278,NO,Mobile,47227.8,T,T,F,F,T,F,F,F,T,T,F
61255,F,Mens Sportswear,495.666,NO,Email,49566.6,F,F,T,F,F,F,F,T,T,F,T
61270,M,Womens Career,319.036,NO,Mobile,31903.6,F,F,F,F,F,F,F,T,F,F,F
61309,M,Womens Career,225.496,YES,Direct Mail,22549.6,F,F,F,F,T,F,F,T,F,F,F
61329,F,Mens Casual,269.282,YES,Mobile,26928.2,T,F,F,F,F,F,F,F,F,F,F
61342,F,Mens Career,265.892,NO,Email,26589.2,F,F,F,T,T,F,T,F,F,F,F
61618,F,Womens Shoes,344.744,YES,Direct Mail,34474.4,F,F,F,T,F,F,F,F,F,F,T
61789,M,Mens Sportswear,143.525,NO,Email,14352.5,F,F,F,T,F,F,T,F,F,T,F
61869,M,Womens Shoes,318.011,NO,Email,31801.1,T,F,F,T,F,T,T,T,F,F,F
62022,F,Home goods,427.131,NO,Email,42713.1,F,F,F,F,F,F,F,T,F,F,T
62060,M,Womens Shoes,407.025,YES,Mobile,40702.5,F,F,F,T,F,T,T,F,F,F,F
62175,M,Mens Casual,179.183,NO,Email,17918.3,T,T,F,T,T,T,T,F,F,T,F
62264,M,Womens Shoes,433.344,YES,Mobile,43334.4,F,F,F,F,F,F,F,F,F,F,T
62455,F,Womens Career,352.522,YES,Mobile,35252.2,F,F,F,F,F,F,F,F,F,T,F
62789,M,Womens Career,151.609,NO,Email,15160.9,T,F,F,T,F,T,T,F,F,F,F
62993,F,Mens Sportswear,360.895,YES,Mobile,36089.5,F,F,T,F,F,F,F,F,F,F,F
62995,F,Mens Career,140.467,YES,Email,14046.7,T,T,T,F,F,F,F,F,T,F,F
63138,M,Mens Career,169.606,NO,Direct Mail,16960.6,T,F,F,F,F,T,F,F,F,T,F
63368,M,Mens Sportswear,424.066,NO,Mobile,42406.6,T,F,F,T,F,T,T,F,F,F,F
63420,M,Mens Career,227.588,NO,Direct Mail,22758.8,T,F,T,F,F,T,F,F,F,T,F
63452,M,Mens Sportswear,178.916,NO,Email,17891.6,F,F,F,T,T,T,T,F,F,F,F
63694,F,Mens Sportswear,223.043,YES,Mobile,22304.3,T,F,T,T,F,F,F,F,F,F,F
63779,F,Mens Sportswear,459.019,NO,Direct Mail,45901.9,F,F,F,F,F,F,F,F,T,F,F
63817,M,Mens Casual,291.748,YES,Direct Mail,29174.8,F,F,F,F,F,F,F,F,F,F,F
63829,F,Womens Career,298.575,NO,Mobile,29857.5,F,F,F,F,F,F,T,F,F,F,T
63880,F,Womens Shoes,167.477,NO,Email,16747.7,T,F,F,F,T,F,F,F,F,T,F
63979,M,Womens Career,391,YES,Mobile,39100,F,F,F,F,T,F,T,F,T,F,F
63996,F,Womens Sportwear,137.353,NO,Direct Mail,13735.3,F,F,F,T,F,F,F,F,F,T,F
64053,F,Womens Shoes,311.795,NO,Direct Mail,31179.5,F,F,F,F,F,F,F,T,F,F,F
64215,M,Mens Casual,170.993,NO,Email,17099.3,T,F,F,T,T,T,T,F,F,F,F
64239,M,Womens Shoes,275.083,YES,Mobile,27508.3,F,F,F,T,F,T,T,T,T,F,F
64281,M,Womens Career,177.18,NO,Mobile,17718,T,F,T,T,F,T,T,T,F,T,F
64561,F,Womens Career,236.794,YES,Email,23679.4,F,F,F,F,T,F,F,F,T,F,F
64596,M,Womens Shoes,421.336,YES,Email,42133.6,F,T,T,F,F,F,T,F,F,T,F
64668,M,Womens Career,312.009,NO,Email,31200.9,F,F,T,T,T,T,T,F,T,F,F
64752,F,Mens Casual,188.473,NO,Email,18847.3,F,F,T,T,F,F,T,F,F,F,F
64861,M,Mens Sportswear,187.711,YES,Email,18771.1,F,F,T,F,F,T,T,F,F,F,T
64892,F,Home goods,389.995,YES,Email,38999.5,F,F,F,F,F,T,F,T,F,F,F
65006,F,Mens Sportswear,105.46,NO,Email,10546,T,F,F,F,F,F,F,F,T,T,F
65088,M,Womens Shoes,119.406,NO,Direct Mail,11940.6,T,T,F,F,F,F,F,F,F,T,T
65225,F,Womens Shoes,438.56,YES,Direct Mail,43856,F,F,T,F,F,F,F,F,F,F,F
65418,F,Womens Career,386.017,YES,Email,38601.7,F,F,F,F,F,F,F,T,F,F,T
65425,F,Home goods,230.249,YES,Mobile,23024.9,F,F,T,F,F,F,T,F,F,F,F
65493,M,Womens Career,267.732,YES,Email,26773.2,F,F,F,T,F,F,F,F,F,T,F
65853,M,Womens Shoes,206.815,YES,Email,20681.5,T,F,T,F,F,F,F,F,F,F,F
66117,F,Mens Casual,254.945,NO,Direct Mail,25494.5,F,F,F,F,T,F,F,F,F,T,F
66191,F,Mens Casual,375.233,NO,Email,37523.3,T,F,T,F,F,T,T,F,F,F,F
66267,F,Womens Shoes,156.86,NO,Email,15686,T,T,T,F,F,F,T,T,F,T,T
66551,M,Womens Career,438.679,NO,Email,43867.9,F,F,T,F,F,F,F,F,F,T,F
66618,F,Home goods,305.01,NO,Email,30501,T,T,F,T,T,F,F,F,F,F,F
66651,F,Mens Sportswear,256.292,YES,Direct Mail,25629.2,F,F,F,F,F,F,F,F,F,F,F
66711,F,Womens Career,414.07,NO,Email,41407,F,F,T,F,F,F,F,F,F,F,F
66886,M,Womens Career,106.842,YES,Email,10684.2,T,F,T,F,T,F,F,F,F,F,F
66940,F,Womens Shoes,439.612,NO,Mobile,43961.2,F,F,F,F,F,F,F,T,T,T,T
66988,M,Womens Career,179.591,YES,Mobile,17959.1,F,F,F,T,F,T,T,F,F,T,F
67063,F,Mens Sportswear,400.147,YES,Mobile,40014.7,F,T,F,F,F,F,F,T,T,T,T
67133,M,Womens Sportwear,366.913,NO,Direct Mail,36691.3,F,F,F,T,F,T,F,T,F,F,T
67211,F,Home goods,168.537,NO,Mobile,16853.7,F,F,F,F,F,F,F,F,F,F,F
67362,F,Womens Career,253.567,NO,Email,25356.7,F,T,T,F,F,F,F,F,F,F,T
67455,F,Mens Sportswear,181.98,YES,Mobile,18198,F,T,F,F,F,F,T,F,F,F,F
67697,M,Womens Shoes,129.477,NO,Mobile,12947.7,F,F,T,F,F,T,F,F,F,F,F
67799,F,Womens Sportwear,169.724,NO,Mobile,16972.4,T,F,F,F,F,T,F,F,F,T,T
67809,F,Mens Sportswear,103.765,NO,Direct Mail,10376.5,F,F,F,F,F,T,F,F,T,F,F
68006,M,Womens Shoes,114.931,YES,Mobile,11493.1,F,T,F,F,F,F,F,F,F,F,F
68058,F,Mens Casual,498.863,NO,Email,49886.3,T,F,T,F,F,F,F,T,F,T,T
68104,F,Mens Sportswear,123.29,NO,Direct Mail,12329,F,F,F,T,F,T,T,F,F,T,F
68119,F,Womens Shoes,151.803,YES,Direct Mail,15180.3,F,F,F,F,T,F,F,F,T,F,T
68156,F,Home goods,181.151,NO,Direct Mail,18115.1,F,F,F,F,F,F,T,F,T,F,F
68193,F,Womens Sportwear,157.157,YES,Mobile,15715.7,T,F,F,T,F,F,F,F,F,T,F
68438,F,Womens Shoes,234.241,YES,Email,23424.1,T,F,F,F,F,F,F,F,F,F,T
68489,F,Womens Sportwear,225.684,YES,Direct Mail,22568.4,F,F,F,F,F,T,F,F,F,T,F
68501,F,Womens Shoes,153.726,NO,Direct Mail,15372.6,T,T,F,F,F,F,F,F,T,T,F
69110,M,Womens Sportwear,118.488,NO,Email,11848.8,T,F,F,T,T,T,T,T,F,T,T
69122,M,Home goods,320.161,YES,Mobile,32016.1,F,F,T,F,T,F,F,F,F,F,F
69372,F,Womens Shoes,115.395,YES,Mobile,11539.5,F,T,F,F,F,F,F,F,F,F,T
69380,F,Mens Sportswear,340.379,NO,Direct Mail,34037.9,F,F,F,F,F,F,F,T,F,F,T
69401,F,Mens Casual,367.54,NO,Email,36754,T,F,F,F,T,F,F,T,F,F,T
69718,F,Mens Casual,433.975,YES,Mobile,43397.5,F,F,F,F,F,F,F,T,T,F,T
69720,F,Mens Sportswear,137.837,NO,Mobile,13783.7,F,T,F,F,F,F,F,F,F,F,F
69754,M,Mens Sportswear,440.797,YES,Email,44079.7,F,F,T,F,F,F,F,F,T,F,F
69774,M,Womens Sportwear,254.476,YES,Email,25447.6,F,F,F,T,F,T,T,T,T,F,F
69802,F,Womens Shoes,435.423,YES,Email,43542.3,F,F,F,T,F,F,T,F,F,F,F
69884,M,Mens Casual,189.1,YES,Email,18910,F,F,F,F,F,F,F,F,T,F,T
69934,F,Mens Career,311.787,YES,Direct Mail,31178.7,F,T,T,F,F,F,F,F,F,T,F
69965,M,Womens Sportwear,387.874,NO,Mobile,38787.4,T,F,T,F,F,F,T,F,F,T,F
70014,M,Mens Casual,174.934,NO,Mobile,17493.4,F,F,F,T,F,F,F,T,F,F,F
70018,F,Womens Sportwear,427.998,YES,Direct Mail,42799.8,T,F,T,F,F,T,T,T,F,T,T
70063,M,Womens Sportwear,283.932,NO,Direct Mail,28393.2,F,F,F,F,F,F,F,T,F,F,F
70182,F,Home goods,113.005,YES,Mobile,11300.5,F,F,F,T,F,T,F,F,F,F,F
70206,M,Womens Shoes,153.22,YES,Direct Mail,15322,T,F,F,T,F,F,F,F,F,F,F
70336,F,Womens Shoes,453.326,YES,Email,45332.6,T,F,T,F,F,F,F,F,F,F,F
70359,F,Mens Career,351.138,YES,Direct Mail,35113.8,T,F,F,F,F,F,F,F,F,T,F
70428,F,Womens Career,236.085,NO,Mobile,23608.5,F,F,T,T,F,F,T,T,T,F,F
70481,M,Womens Sportwear,317.001,YES,Direct Mail,31700.1,F,F,F,T,F,F,T,F,T,T,F
70664,M,Mens Casual,368.276,NO,Email,36827.6,F,F,F,F,F,F,F,F,F,F,F
70858,M,Womens Career,209.462,YES,Email,20946.2,T,T,F,T,F,F,F,F,F,T,T
70998,M,Womens Shoes,365.09,YES,Mobile,36509,F,T,T,F,T,T,F,F,F,T,F
71078,M,Womens Shoes,108.529,YES,Mobile,10852.9,F,F,F,F,F,F,F,F,F,F,F
71140,M,Mens Sportswear,220.941,YES,Mobile,22094.1,F,F,F,F,F,F,T,F,F,F,F
71254,F,Home goods,171.837,YES,Direct Mail,17183.7,F,T,F,F,F,T,F,F,F,F,F
71276,F,Mens Sportswear,363.388,NO,Mobile,36338.8,F,F,F,T,F,T,T,F,F,F,F
71343,M,Mens Career,482.751,YES,Email,48275.1,F,F,F,T,F,T,T,F,F,F,F
71462,F,Womens Shoes,409.979,YES,Mobile,40997.9,F,T,F,F,F,F,F,T,F,F,T
71600,M,Womens Career,473.234,NO,Direct Mail,47323.4,T,F,F,T,T,T,T,T,F,T,F
71604,M,Womens Career,181.721,YES,Mobile,18172.1,F,F,T,F,F,F,T,F,F,T,F
71607,F,Mens Career,234.978,NO,Email,23497.8,T,F,T,F,F,F,F,F,F,T,T
71652,M,Mens Career,340.689,YES,Mobile,34068.9,F,F,T,T,F,T,T,F,F,F,F
71690,F,Womens Shoes,136.361,NO,Email,13636.1,T,F,F,F,F,F,T,F,T,T,F
71832,F,Mens Career,358.777,NO,Mobile,35877.7,F,F,F,F,T,F,F,F,F,T,F
71887,M,Womens Shoes,300.67,NO,Email,30067,F,T,F,T,F,T,T,T,F,T,T
72200,F,Home goods,124.526,NO,Email,12452.6,T,F,T,F,F,F,F,F,F,T,F
72248,M,Womens Career,108.367,YES,Email,10836.7,F,F,F,F,F,F,F,F,F,F,F
72298,M,Womens Shoes,410.628,YES,Email,41062.8,F,F,F,F,F,F,T,F,F,F,F
72299,F,Mens Sportswear,240.273,YES,Direct Mail,24027.3,T,F,F,F,F,F,T,F,T,T,F
72454,F,Womens Career,441.263,YES,Email,44126.3,F,F,F,F,F,F,T,T,F,F,T
72849,M,Womens Sportwear,207.743,NO,Mobile,20774.3,T,F,F,F,T,F,T,F,F,F,F
72900,M,Womens Shoes,144.639,NO,Mobile,14463.9,T,F,T,F,F,F,F,F,F,T,F
72901,F,Womens Shoes,239.797,NO,Direct Mail,23979.7,F,F,F,F,F,F,T,F,F,F,F
72902,F,Womens Shoes,465.449,YES,Email,46544.9,F,F,T,F,F,F,F,T,T,F,T
72979,M,Womens Sportwear,213.607,YES,Direct Mail,21360.7,F,F,F,F,F,T,F,F,T,F,T
72986,F,Womens Career,259.767,YES,Mobile,25976.7,F,F,F,F,F,F,T,F,F,F,F
73004,M,Mens Sportswear,130.578,YES,Direct Mail,13057.8,F,F,F,T,F,F,F,F,F,T,F
73259,F,Womens Shoes,168.793,NO,Mobile,16879.3,T,F,F,F,T,F,F,F,F,F,F
73383,M,Home goods,139.755,NO,Mobile,13975.5,F,F,F,F,T,F,F,F,F,F,F
73441,F,Womens Shoes,213.574,NO,Mobile,21357.4,T,F,F,F,T,F,F,F,F,T,F
73480,M,Home goods,139.759,NO,Direct Mail,13975.9,F,F,F,T,F,T,T,F,F,F,T
73594,F,Womens Shoes,130.883,NO,Direct Mail,13088.3,F,F,T,F,F,F,F,F,F,F,F
73630,F,Womens Shoes,104.506,NO,Mobile,10450.6,F,F,F,T,T,F,F,T,F,F,F
73651,M,Mens Career,141.309,YES,Email,14130.9,T,T,F,F,F,F,F,F,F,F,F
73708,F,Mens Casual,433.068,NO,Direct Mail,43306.8,T,F,F,T,F,F,F,T,T,T,T
74314,F,Mens Career,387.031,NO,Mobile,38703.1,T,F,F,F,T,T,F,F,F,F,F
74423,F,Mens Career,223.177,YES,Email,22317.7,F,F,F,F,F,F,T,F,F,F,F
74463,F,Mens Sportswear,167.073,YES,Mobile,16707.3,F,F,F,T,F,T,F,F,T,F,F
74710,F,Womens Sportwear,163.704,YES,Mobile,16370.4,F,F,F,F,F,F,F,F,F,F,F
74876,M,Mens Career,182.937,YES,Email,18293.7,F,F,T,F,F,F,T,F,F,F,T
75118,F,Mens Career,317.774,YES,Direct Mail,31777.4,F,F,F,F,T,F,F,F,F,F,F
75130,F,Womens Sportwear,391.493,YES,Direct Mail,39149.3,T,F,F,F,F,F,T,F,F,F,F
75274,M,Home goods,322.881,NO,Mobile,32288.1,T,F,F,T,F,F,F,F,T,T,F
75663,F,Mens Career,208.372,YES,Mobile,20837.2,F,T,F,F,T,F,F,F,F,F,F
75792,M,Womens Sportwear,312.017,NO,Email,31201.7,F,F,F,F,F,F,F,T,F,F,F
75815,F,Home goods,191.927,YES,Mobile,19192.7,F,F,F,F,F,T,F,T,F,F,T
75971,M,Mens Career,160.295,YES,Mobile,16029.5,T,F,T,F,F,F,F,F,F,F,F
76095,M,Home goods,280.024,YES,Direct Mail,28002.4,F,F,F,T,F,T,T,F,F,F,F
76145,F,Home goods,275.548,NO,Mobile,27554.8,F,T,F,F,T,F,F,F,F,F,F
76264,M,Womens Sportwear,159.9,NO,Direct Mail,15990,T,T,F,F,F,F,F,F,F,T,F
76567,M,Womens Sportwear,422.48,YES,Mobile,42248,T,T,T,T,F,F,F,F,F,T,F
76777,F,Mens Sportswear,437.48,NO,Mobile,43748,F,F,F,F,F,F,F,T,F,F,T
76944,F,Mens Sportswear,476.155,YES,Email,47615.5,F,F,F,F,F,F,T,T,F,F,T
77218,M,Womens Career,382.717,NO,Mobile,38271.7,T,F,F,T,F,T,T,T,F,T,F
77232,M,Mens Casual,287.941,NO,Direct Mail,28794.1,T,F,T,F,F,F,F,F,F,T,F
77335,F,Mens Career,478.128,NO,Email,47812.8,F,F,F,F,F,F,F,T,T,F,T
77419,M,Mens Sportswear,297.398,YES,Mobile,29739.8,F,F,F,T,F,T,T,F,F,F,T
78030,F,Mens Career,346.469,NO,Mobile,34646.9,F,F,F,F,T,F,F,T,F,F,T
78113,F,Mens Sportswear,143.918,YES,Email,14391.8,T,F,F,T,F,F,F,T,F,F,F
78139,M,Mens Sportswear,485.578,NO,Email,48557.8,T,F,F,T,T,F,F,F,F,F,F
78302,M,Womens Shoes,326.841,YES,Mobile,32684.1,T,F,F,T,F,F,F,F,F,F,F
78357,F,Mens Career,288.482,NO,Mobile,28848.2,F,F,T,F,F,T,F,F,F,F,F
78363,M,Womens Shoes,494.132,YES,Mobile,49413.2,T,F,F,T,F,T,T,T,F,F,F
78428,F,Womens Shoes,123.794,YES,Mobile,12379.4,F,F,F,F,F,T,F,F,T,F,F
78598,M,Womens Shoes,486.573,NO,Email,48657.3,F,F,F,F,F,F,F,T,F,F,T
78626,M,Womens Career,330.971,NO,Email,33097.1,F,T,F,F,F,T,F,F,F,F,F
78639,M,Mens Career,320.691,NO,Email,32069.1,F,F,F,F,F,F,F,F,F,T,F
78967,M,Mens Casual,361.66,YES,Direct Mail,36166,F,F,F,T,F,T,T,F,F,F,F
79001,F,Womens Career,385.516,YES,Mobile,38551.6,F,F,F,F,F,F,F,T,F,T,T
79039,M,Womens Shoes,124.456,NO,Mobile,12445.6,F,F,T,F,F,F,F,F,F,F,F
79303,M,Womens Sportwear,396.497,NO,Email,39649.7,T,F,T,F,F,F,F,F,F,T,F
79305,F,Mens Casual,186.381,NO,Direct Mail,18638.1,F,F,F,F,T,F,F,T,F,F,F
79384,F,Mens Sportswear,224.563,NO,Mobile,22456.3,F,F,F,F,F,F,F,F,F,T,F
79446,M,Womens Sportwear,182.451,YES,Email,18245.1,F,F,F,F,F,F,F,F,F,F,F
79535,F,Womens Shoes,370.48,NO,Mobile,37048,F,F,F,F,T,F,F,F,F,F,F
79577,F,Home goods,412.514,YES,Mobile,41251.4,F,T,F,F,F,F,F,T,F,F,F
79632,M,Womens Shoes,125.362,NO,Mobile,12536.2,F,F,F,T,F,T,T,F,F,F,F
79875,F,Womens Shoes,100.844,NO,Direct Mail,10084.4,F,T,F,F,F,F,F,F,F,F,F
79890,F,Home goods,374.335,NO,Direct Mail,37433.5,F,F,T,F,F,F,F,F,F,T,F
80137,F,Womens Shoes,128.47,NO,Email,12847,F,F,F,F,F,F,F,F,F,F,F
80198,F,Mens Casual,342.67,NO,Mobile,34267,F,F,F,F,F,F,T,T,F,F,T
80297,F,Womens Shoes,372.746,NO,Direct Mail,37274.6,T,F,F,F,F,F,F,F,F,T,F
80306,F,Womens Shoes,319.965,NO,Email,31996.5,F,F,T,F,T,T,T,T,F,F,F
80438,M,Womens Sportwear,158.347,NO,Mobile,15834.7,F,F,F,F,F,F,F,T,F,F,T
80578,F,Womens Sportwear,306.867,YES,Mobile,30686.7,F,F,F,F,F,F,T,F,F,F,T
80617,F,Mens Sportswear,102.011,YES,Direct Mail,10201.1,F,T,T,F,F,F,F,F,T,T,F
80728,F,Mens Casual,212.648,YES,Email,21264.8,F,T,F,T,T,T,F,F,F,F,T
80869,F,Home goods,100.454,YES,Mobile,10045.4,F,F,F,F,T,F,F,T,F,F,F
80954,M,Womens Shoes,139.726,NO,Email,13972.6,F,F,T,T,F,T,T,F,F,F,F
81034,M,Womens Career,209.511,YES,Direct Mail,20951.1,F,T,F,T,T,T,T,F,F,F,F
81487,M,Womens Shoes,200.766,NO,Direct Mail,20076.6,F,F,T,F,F,T,T,F,F,F,F
81616,F,Mens Sportswear,438.689,YES,Mobile,43868.9,T,F,F,T,T,F,F,F,F,F,T
81690,F,Womens Shoes,373.617,NO,Mobile,37361.7,F,F,F,F,F,F,F,T,F,F,T
81745,F,Womens Sportwear,159.576,YES,Mobile,15957.6,F,F,T,F,F,F,F,F,T,F,F
81825,F,Womens Shoes,250.713,NO,Mobile,25071.3,T,F,T,F,F,F,F,F,F,T,F
81836,M,Home goods,329.521,NO,Direct Mail,32952.1,F,F,F,F,F,T,F,F,T,T,F
81851,F,Womens Career,139.837,NO,Mobile,13983.7,T,F,T,F,F,F,F,F,F,T,T
81971,M,Mens Sportswear,193.672,NO,Email,19367.2,T,F,T,T,F,F,F,F,F,T,F
82096,M,Womens Shoes,445.391,NO,Email,44539.1,T,F,F,T,F,T,T,F,F,T,T
82173,F,Womens Career,157.511,NO,Email,15751.1,T,F,F,F,T,F,T,F,F,T,F
82419,F,Womens Shoes,197.255,YES,Direct Mail,19725.5,F,T,F,T,F,F,T,F,F,F,F
82558,F,Womens Shoes,101.074,YES,Mobile,10107.4,F,T,F,F,F,F,T,T,T,F,F
82753,F,Womens Career,375.762,YES,Direct Mail,37576.2,T,T,T,F,F,F,F,T,F,F,T
82796,F,Home goods,185.934,YES,Mobile,18593.4,F,F,F,F,T,F,F,F,F,F,F
82801,M,Home goods,425.439,NO,Mobile,42543.9,F,F,F,T,F,T,F,T,F,F,F
82901,F,Mens Sportswear,398.343,NO,Email,39834.3,F,F,F,F,F,F,F,T,F,F,T
83003,F,Womens Shoes,492.498,YES,Direct Mail,49249.8,F,F,F,F,F,F,F,F,T,F,F
83071,M,Womens Sportwear,298.536,YES,Email,29853.6,F,F,F,F,F,F,T,F,F,F,T
83102,M,Mens Casual,480.077,YES,Email,48007.7,F,F,F,T,F,T,T,F,F,T,F
83127,M,Home goods,412.905,NO,Direct Mail,41290.5,T,F,F,F,F,F,F,F,F,T,F
83338,M,Mens Career,262.061,NO,Email,26206.1,F,F,F,F,T,F,F,F,F,F,F
83340,F,Womens Career,271.358,YES,Email,27135.8,F,F,F,F,F,F,T,T,T,F,F
83439,F,Womens Shoes,334.975,YES,Mobile,33497.5,F,F,F,F,T,F,F,T,F,T,T
83500,M,Home goods,492.505,YES,Mobile,49250.5,F,F,F,T,T,F,F,F,F,T,T
83523,M,Womens Sportwear,458.037,NO,Email,45803.7,F,F,F,F,F,F,F,F,F,F,F
83536,F,Mens Career,319.368,NO,Email,31936.8,F,F,F,F,F,F,T,F,T,T,F
83650,F,Mens Career,335.584,YES,Email,33558.4,F,F,F,F,F,F,F,F,F,T,F
83883,F,Womens Shoes,230.34,YES,Mobile,23034,F,F,F,F,F,F,F,T,F,F,T
84033,F,Womens Sportwear,434.2,YES,Email,43420,F,T,F,T,F,F,F,T,F,F,F
84042,M,Womens Sportwear,181.849,NO,Email,18184.9,F,T,F,T,T,T,T,F,F,F,F
84092,F,Mens Casual,348.497,NO,Mobile,34849.7,T,F,T,F,F,T,F,T,T,T,T
84148,F,Mens Career,491.791,NO,Direct Mail,49179.1,T,F,F,F,F,F,T,T,F,T,T
84180,M,Womens Shoes,104.233,YES,Direct Mail,10423.3,F,F,F,T,F,T,T,F,F,F,F
84497,F,Womens Sportwear,382.919,YES,Mobile,38291.9,F,F,F,F,T,F,F,T,F,F,T
84605,F,Womens Sportwear,178.494,YES,Direct Mail,17849.4,T,F,F,F,F,F,F,F,F,F,F
84756,M,Mens Sportswear,291.981,YES,Mobile,29198.1,F,F,F,F,F,F,F,F,F,T,T
84799,M,Womens Sportwear,313.192,YES,Mobile,31319.2,F,T,F,F,T,F,F,F,F,F,F
84902,M,Womens Sportwear,449.991,YES,Mobile,44999.1,F,F,F,F,F,T,F,F,F,F,F
84903,F,Mens Career,328.053,NO,Mobile,32805.3,T,F,F,F,F,T,F,F,T,T,F
84937,F,Womens Shoes,248.076,NO,Direct Mail,24807.6,T,F,F,F,F,F,T,F,F,F,F
85081,F,Mens Sportswear,382.586,YES,Mobile,38258.6,T,F,F,F,F,F,T,T,F,F,T
85182,M,Womens Shoes,119.2,NO,Mobile,11920,T,T,F,F,F,F,F,F,T,T,F
85259,F,Home goods,409.303,YES,Mobile,40930.3,T,F,F,F,F,T,T,F,F,F,F
85348,F,Womens Shoes,402.677,YES,Direct Mail,40267.7,F,F,F,F,T,F,F,F,F,F,F
85472,F,Mens Sportswear,145.031,YES,Mobile,14503.1,F,F,T,F,F,F,F,F,F,T,T
85475,M,Womens Career,370.037,YES,Mobile,37003.7,T,F,F,F,F,F,F,T,F,F,F
85585,F,Womens Career,364.26,YES,Mobile,36426,F,F,F,F,F,F,F,T,T,F,T
85699,F,Womens Career,181.688,YES,Email,18168.8,F,T,T,F,F,F,F,F,F,T,F
85771,F,Home goods,100.455,NO,Mobile,10045.5,F,F,F,F,T,F,F,T,F,F,T
85860,F,Home goods,304.116,YES,Email,30411.6,F,T,T,F,T,F,F,F,F,F,T
86044,M,Mens Career,305.434,NO,Mobile,30543.4,F,F,F,T,F,T,T,T,T,F,F
86217,M,Womens Sportwear,195.378,YES,Mobile,19537.8,F,F,F,T,F,T,T,F,F,F,F
86331,M,Mens Career,454.521,NO,Mobile,45452.1,F,F,F,T,F,T,T,F,F,T,T
86350,F,Mens Casual,121.84,NO,Mobile,12184,F,F,F,F,F,T,F,F,T,F,F
86612,M,Womens Career,297.839,YES,Mobile,29783.9,F,T,F,F,F,F,F,F,F,F,F
86681,F,Mens Casual,150.004,NO,Direct Mail,15000.4,F,F,F,F,F,F,F,F,F,F,F
86759,F,Mens Sportswear,484.566,NO,Mobile,48456.6,F,F,F,T,F,F,F,F,F,F,F
